"PVWatts: Hourly PV Performance Data"
"Requested Location:","140 Gulf St Milford CT"
"Location:","Lat, Lon: 41.21, -73.06"
"Lat (deg N):","41.21"
"Long (deg W):","73.06"
"Elev (m):","24.272727966309"
"DC System Size (kW):","52.6"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","182"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.159"
"Capacity Factor (%)","14.8"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","15","9","809","98","13","2","706.887","31.722","30662.842","29510.713"
"10","15","10","511","207","14","2","666.586","32.241","29030.594","27942.258"
"10","15","11","248","294","15","2","536.561","29.733","23689.342","22796.592"
"10","15","12","503","216","15","2","682.731","33.088","29629.25","28517.734"
"10","15","13","66","240","15","3","301.749","22.396","13787.46","13203.95"
"10","15","14","135","190","15","3","290.646","21.144","13284.285","12714.64"
"10","15","15","0","86","14","3","83.574","15.089","3952.986","3608.011"
"10","15","16","0","16","13","2","15.15","11.68","727.546","445.916"
"10","15","17","0","0","12","2","0","12","0","0"
"10","15","18","0","0","11","2","0","11","0","0"
"10","15","19","0","0","10","2","0","10","0","0"
"10","15","20","0","0","10","2","0","10","0","0"
"10","15","21","0","0","10","2","0","10","0","0"
"10","15","22","0","0","9","2","0","9","0","0"
"10","15","23","0","0","9","2","0","9","0","0"
"10","16","0","0","0","9","2","0","9","0","0"
"10","16","1","0","0","8","2","0","8","0","0"
"10","16","2","0","0","8","2","0","8","0","0"
"10","16","3","0","0","8","2","0","8","0","0"
"10","16","4","0","0","8","2","0","8","0","0"
"10","16","5","0","0","8","2","0","8","0","0"
"10","16","6","13","23","8","2","24.76","6.544","1175.658","885.668"
"10","16","7","226","89","10","2","181.897","13.083","8198.993","7759.418"
"10","16","8","453","129","12","2","407.032","21.778","18254.957","17540.506"
"10","16","9","501","174","14","2","565.668","28.682","24946.215","24009.256"
"10","16","10","348","253","15","2","571.753","30.323","25143.732","24199.723"
"10","16","11","905","89","15","2","891.195","38.47","37651.68","36205.113"
"10","16","12","898","88","16","2","865.681","39.739","36317.766","34930.063"
"10","16","13","868","84","17","2","769.596","38.219","32410.891","31188.354"
"10","16","14","809","74","16","1","599.756","36.066","25187.475","24241.9"
"10","16","15","690","59","15","1","378.565","27.785","15815.906","15174.692"
"10","16","16","418","32","14","1","136.17","18.092","5148.964","4778.632"
"10","16","17","0","0","12","1","0","12","0","0"
"10","16","18","0","0","11","2","0","11","0","0"
"10","16","19","0","0","10","2","0","10","0","0"
"10","16","20","0","0","10","2","0","10","0","0"
"10","16","21","0","0","9","2","0","9","0","0"
"10","16","22","0","0","8","2","0","8","0","0"
"10","16","23","0","0","8","2","0","8","0","0"
"10","17","0","0","0","8","2","0","8","0","0"
"10","17","1","0","0","7","2","0","7","0","0"
"10","17","2","0","0","7","2","0","7","0","0"
"10","17","3","0","0","7","2","0","7","0","0"
"10","17","4","0","0","7","2","0","7","0","0"
"10","17","5","0","0","7","2","0","7","0","0"
"10","17","6","21","22","8","2","25.022","6.552","1163.585","873.821"
"10","17","7","249","86","10","1","186.737","13.824","8350.002","7906.828"
"10","17","8","439","130","11","1","399.403","22.52","17851.559","17149.51"
"10","17","9","401","196","13","0","516.832","33.741","22257.813","21414.055"
"10","17","10","521","199","14","0","663.312","40.229","27759.111","26719.164"
"10","17","11","532","209","15","0","707.714","43.426","29169.584","28075.889"
"10","17","12","400","244","16","0","613.11","41.68","25492.664","24536.135"
"10","17","13","240","239","16","0","442.678","35.612","18948.15","18212.117"
"10","17","14","79","181","15","0","237.888","26.338","10630.403","10130.919"
"10","17","15","125","111","14","1","174.803","18.609","7932.575","7499.311"
"10","17","16","251","36","13","1","101.685","14.854","4077.828","3730.254"
"10","17","17","0","0","12","2","0","12","0","0"
"10","17","18","0","0","12","2","0","12","0","0"
"10","17","19","0","0","12","2","0","12","0","0"
"10","17","20","0","0","12","2","0","12","0","0"
"10","17","21","0","0","12","2","0","12","0","0"
"10","17","22","0","0","12","2","0","12","0","0"
"10","17","23","0","0","12","2","0","12","0","0"
"10","18","0","0","0","12","2","0","12","0","0"
"10","18","1","0","0","11","2","0","11","0","0"
"10","18","2","0","0","11","3","0","11","0","0"
"10","18","3","0","0","11","2","0","11","0","0"
"10","18","4","0","0","11","2","0","11","0","0"
"10","18","5","0","0","11","2","0","11","0","0"
"10","18","6","146","22","12","3","51.684","11.483","2039.592","1733.082"
"10","18","7","0","82","13","3","80.534","13.353","3838.893","3496.284"
"10","18","8","658","96","15","3","487.485","25.267","21390.66","20575.877"
"10","18","9","536","159","17","3","571.786","30.245","25009.676","24070.453"
"10","18","10","503","204","18","3","652.818","33.311","28275.734","27216.262"
"10","18","11","585","196","18","3","737.094","35.442","31623.836","30433.268"
"10","18","12","631","165","19","3","733.275","36.53","31269.881","30093.547"
"10","18","13","793","104","19","3","729.884","36.443","31007.738","29841.889"
"10","18","14","735","90","19","3","568.776","32.737","24282.057","23368.598"
"10","18","15","436","82","18","3","288.114","24.773","12331.819","11787.927"
"10","18","16","329","35","16","3","117.221","17.927","4518.103","4161.272"
"10","18","17","0","0","15","3","0","15","0","0"
"10","18","18","0","0","15","3","0","15","0","0"
"10","18","19","0","0","15","4","0","15","0","0"
"10","18","20","0","0","15","3","0","15","0","0"
"10","18","21","0","0","15","3","0","15","0","0"
"10","18","22","0","0","15","3","0","15","0","0"
"10","18","23","0","0","14","3","0","14","0","0"
"10","19","0","0","0","14","4","0","14","0","0"
"10","19","1","0","0","14","3","0","14","0","0"
"10","19","2","0","0","14","3","0","14","0","0"
"10","19","3","0","0","14","3","0","14","0","0"
"10","19","4","0","0","13","3","0","13","0","0"
"10","19","5","0","0","13","3","0","13","0","0"
"10","19","6","179","21","13","3","57.24","12.638","2194.768","1885.234"
"10","19","7","583","61","14","2","286.511","20.095","12019.391","11483.807"
"10","19","8","765","78","15","2","523.845","28.18","22609.389","21753.732"
"10","19","9","860","85","16","2","720.359","34.975","30718.494","29564.156"
"10","19","10","692","139","17","2","737.749","36.98","31359.697","30179.76"
"10","19","11","618","176","18","2","745.929","38.2","31561.799","30373.732"
"10","19","12","909","88","18","2","866.09","41.224","36049.266","34673.258"
"10","19","13","874","83","18","2","764.207","39.043","32029.131","30822.156"
"10","19","14","806","75","18","2","590.877","34.355","24988.105","24049.652"
"10","19","15","673","60","17","1","367.144","29.345","15178.44","14555.674"
"10","19","16","367","31","15","1","120.499","18.528","4545.062","4187.661"
"10","19","17","0","0","13","1","0","13","0","0"
"10","19","18","0","0","12","1","0","12","0","0"
"10","19","19","0","0","11","2","0","11","0","0"
"10","19","20","0","0","11","2","0","11","0","0"
"10","19","21","0","0","10","2","0","10","0","0"
"10","19","22","0","0","10","1","0","10","0","0"
"10","19","23","0","0","9","1","0","9","0","0"
"10","20","0","0","0","9","1","0","9","0","0"
"10","20","1","0","0","8","1","0","8","0","0"
"10","20","2","0","0","8","1","0","8","0","0"
"10","20","3","0","0","8","1","0","8","0","0"
"10","20","4","0","0","8","2","0","8","0","0"
"10","20","5","0","0","8","2","0","8","0","0"
"10","20","6","0","19","9","2","18.016","7.372","881.693","597.203"
"10","20","7","220","83","11","2","172.206","13.798","7712.637","7284.545"
"10","20","8","745","76","13","2","508.792","25.442","22236.146","21393.119"
"10","20","9","841","84","14","3","703.487","30.418","30666.596","29514.316"
"10","20","10","903","85","15","3","835.962","34.911","35878.066","34509.492"
"10","20","11","927","85","16","3","894.085","37.513","37939.73","36480.289"
"10","20","12","916","83","16","3","863.107","36.949","36701.102","35296.609"
"10","20","13","875","81","16","3","759.699","34.519","32556.703","31328.195"
"10","20","14","799","75","16","3","583.925","30.217","25184.283","24238.824"
"10","20","15","655","61","15","3","358.484","23.492","15226.773","14602.618"
"10","20","16","328","31","14","3","112.005","15.966","4311.884","3959.406"
"10","20","17","0","0","12","3","0","12","0","0"
"10","20","18","0","0","11","2","0","11","0","0"
"10","20","19","0","0","10","2","0","10","0","0"
"10","20","20","0","0","10","2","0","10","0","0"
"10","20","21","0","0","9","2","0","9","0","0"
"10","20","22","0","0","9","2","0","9","0","0"
"10","20","23","0","0","8","2","0","8","0","0"
"10","21","0","0","0","8","2","0","8","0","0"
"10","21","1","0","0","8","3","0","8","0","0"
"10","21","2","0","0","8","2","0","8","0","0"
"10","21","3","0","0","7","2","0","7","0","0"
"10","21","4","0","0","7","2","0","7","0","0"
"10","21","5","0","0","7","2","0","7","0","0"
"10","21","6","0","17","7","2","16.114","5.704","794.29","511.424"
"10","21","7","184","84","9","2","160.324","11.442","7299.268","6880.802"
"10","21","8","609","91","10","3","450.508","19.63","20270.246","19492.111"
"10","21","9","840","83","11","3","699.407","27.253","30946.172","29782.777"
"10","21","10","357","243","12","3","564.029","25.684","25348.027","24396.699"
"10","21","11","157","286","13","3","447.828","23.581","20356.949","19576.008"
"10","21","12","399","236","13","3","598.902","26.848","26776.762","25773.416"
"10","21","13","39","212","13","3","250.592","18.959","11634.916","11109.46"
"10","21","14","397","145","13","3","413.798","21.964","18673.977","17946.52"
"10","21","15","243","96","12","3","212.459","16.547","9561.049","9088.428"
"10","21","16","89","32","11","3","58.201","11.215","2533.209","2217.023"
"10","21","17","0","0","10","3","0","10","0","0"
"10","21","18","0","0","10","3","0","10","0","0"
"10","21","19","0","0","9","3","0","9","0","0"
"10","21","20","0","0","9","3","0","9","0","0"
"10","21","21","0","0","8","3","0","8","0","0"
"10","21","22","0","0","7","3","0","7","0","0"
"10","21","23","0","0","7","3","0","7","0","0"
"10","22","0","0","0","6","3","0","6","0","0"
"10","22","1","0","0","6","3","0","6","0","0"
"10","22","2","0","0","5","3","0","5","0","0"
"10","22","3","0","0","5","3","0","5","0","0"
"10","22","4","0","0","4","3","0","4","0","0"
"10","22","5","0","0","4","3","0","4","0","0"
"10","22","6","0","16","4","3","15.163","2.624","757.365","475.183"
"10","22","7","255","78","6","3","178.508","8.606","8112.654","7675.13"
"10","22","8","538","104","7","3","424.076","16.07","19421.234","18670.277"
"10","22","9","890","69","8","3","711.543","24.551","31866.184","30665.818"
"10","22","10","921","74","9","3","832.253","29.058","36736.523","35330.477"
"10","22","11","52","260","10","3","317.59","18.205","14805.442","14193.337"
"10","22","12","118","270","11","3","394.341","19.686","18249.535","17535.252"
"10","22","13","43","213","11","3","254.931","16.525","11966.634","11432.445"
"10","22","14","257","164","11","3","341.552","18.251","15728.453","15089.786"
"10","22","15","227","95","10","4","204.112","13.678","9311.184","8844.724"
"10","22","16","105","29","9","3","58.047","9.165","2500.073","2184.543"
"10","22","17","0","0","9","3","0","9","0","0"
"10","22","18","0","0","8","3","0","8","0","0"
"10","22","19","0","0","7","3","0","7","0","0"
"10","22","20","0","0","7","3","0","7","0","0"
"10","22","21","0","0","6","3","0","6","0","0"
"10","22","22","0","0","6","3","0","6","0","0"
"10","22","23","0","0","5","3","0","5","0","0"
"10","23","0","0","0","5","2","0","5","0","0"
"10","23","1","0","0","5","2","0","5","0","0"
"10","23","2","0","0","5","2","0","5","0","0"
"10","23","3","0","0","4","2","0","4","0","0"
"10","23","4","0","0","4","2","0","4","0","0"
"10","23","5","0","0","4","2","0","4","0","0"
"10","23","6","0","12","4","2","11.362","2.319","568.256","289.564"
"10","23","7","221","78","6","2","166.249","8.569","7590.728","7165.487"
"10","23","8","490","111","8","2","401.012","17.605","18250.68","17536.361"
"10","23","9","856","72","10","2","688.831","27.982","30348.072","29208.393"
"10","23","10","889","77","11","2","807.421","32.9","34980.367","33650.418"
"10","23","11","533","197","12","2","685.844","31.125","30042.781","28915.107"
"10","23","12","888","80","13","2","827.646","35.311","35465.805","34115.039"
"10","23","13","855","76","14","2","725.406","34.115","31123.564","29953.088"
"10","23","14","787","68","15","2","560.929","30.55","24108.564","23201.191"
"10","23","15","651","54","14","2","341.258","23.275","14425.136","13823.8"
"10","23","16","330","25","13","2","106.528","15.154","4062.09","3714.844"
"10","23","17","0","0","11","3","0","11","0","0"
"10","23","18","0","0","11","3","0","11","0","0"
"10","23","19","0","0","10","3","0","10","0","0"
"10","23","20","0","0","10","3","0","10","0","0"
"10","23","21","0","0","9","3","0","9","0","0"
"10","23","22","0","0","9","3","0","9","0","0"
"10","23","23","0","0","9","3","0","9","0","0"
"10","24","0","0","0","8","3","0","8","0","0"
"10","24","1","0","0","8","3","0","8","0","0"
"10","24","2","0","0","8","2","0","8","0","0"
"10","24","3","0","0","8","2","0","8","0","0"
"10","24","4","0","0","7","2","0","7","0","0"
"10","24","5","0","0","7","2","0","7","0","0"
"10","24","6","0","20","8","2","19.116","6.784","937.904","652.367"
"10","24","7","228","76","10","2","166.183","12.625","7434.218","7012.624"
"10","24","8","752","68","12","2","496.631","24.116","21780.246","20952.512"
"10","24","9","839","76","15","2","683.786","32.99","29404.174","28301.402"
"10","24","10","882","80","16","1","802.715","41.493","33313.59","32053.85"
"10","24","11","575","180","17","1","700.235","40.031","29345.398","28244.906"
"10","24","12","888","79","18","1","823.583","44.023","33768.191","32489.496"
"10","24","13","853","75","19","1","719.982","42.561","29601.932","28491.48"
"10","24","14","784","67","19","2","555.48","34.288","23430.148","22546.377"
"10","24","15","649","52","18","1","336.286","29.222","13796.017","13212.27"
"10","24","16","325","23","15","1","102.951","17.793","3861.222","3518.151"
"10","24","17","0","0","14","2","0","14","0","0"
"10","24","18","0","0","14","2","0","14","0","0"
"10","24","19","0","0","13","2","0","13","0","0"
"10","24","20","0","0","12","3","0","12","0","0"
"10","24","21","0","0","12","3","0","12","0","0"
"10","24","22","0","0","11","3","0","11","0","0"
"10","24","23","0","0","11","3","0","11","0","0"
"10","25","0","0","0","10","2","0","10","0","0"
"10","25","1","0","0","10","2","0","10","0","0"
"10","25","2","0","0","9","2","0","9","0","0"
"10","25","3","0","0","9","2","0","9","0","0"
"10","25","4","0","0","8","2","0","8","0","0"
"10","25","5","0","0","8","2","0","8","0","0"
"10","25","6","0","19","8","2","18.099","6.742","888.177","603.567"
"10","25","7","196","76","10","2","154.83","12.305","6970.246","6559.357"
"10","25","8","765","66","13","1","499.578","27.422","21552.455","20732.305"
"10","25","9","840","76","15","1","682.17","36.337","28847.324","27766.033"
"10","25","10","874","82","17","1","796.067","42.24","32907.539","31664.605"
"10","25","11","118","273","18","1","399.763","32.235","17438.012","16748.559"
"10","25","12","869","85","19","1","812.314","43.441","33402.703","32139.262"
"10","25","13","829","81","19","1","711.709","42.283","29301.361","28202.574"
"10","25","14","753","73","19","1","541.456","36.995","22533.266","21680.193"
"10","25","15","603","57","18","1","322.806","28.746","13295.884","12725.921"
"10","25","16","261","23","16","1","89.128","18.279","3394.593","3061.111"
"10","25","17","0","0","14","1","0","14","0","0"
"10","25","18","0","0","13","1","0","13","0","0"
"10","25","19","0","0","13","1","0","13","0","0"
"10","25","20","0","0","13","1","0","13","0","0"
"10","25","21","0","0","12","2","0","12","0","0"
"10","25","22","0","0","12","2","0","12","0","0"
"10","25","23","0","0","11","2","0","11","0","0"
"10","26","0","0","0","11","3","0","11","0","0"
"10","26","1","0","0","10","3","0","10","0","0"
"10","26","2","0","0","10","3","0","10","0","0"
"10","26","3","0","0","9","3","0","9","0","0"
"10","26","4","0","0","8","3","0","8","0","0"
"10","26","5","0","0","8","3","0","8","0","0"
"10","26","6","0","14","8","3","13.265","6.715","651.013","370.796"
"10","26","7","209","74","9","3","156.84","11.084","7071.948","6658.726"
"10","26","8","415","119","11","3","366.208","18.586","16609.43","15944.85"
"10","26","9","494","156","12","3","528.821","24.006","23794.75","22898.334"
"10","26","10","866","87","13","2","798.599","34.092","34385.152","33080.5"
"10","26","11","436","223","14","2","629.418","31.576","27511.162","26480.518"
"10","26","12","392","224","15","2","574.157","30.588","25203.721","24257.564"
"10","26","13","318","203","15","2","463.683","27.537","20599.723","19810.9"
"10","26","14","127","163","14","2","253.994","20.608","11612.448","11087.581"
"10","26","15","30","89","13","2","105.17","14.806","4925.203","4559.692"
